Planning Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Shxrill Shxriff Hut,1.3787659432280468,103.76867419726341,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,RedBungalow @ Pearl Hill Street,1.378702,103.769403,Office
BUKIT PANJANG,1.3787700000000314,103.76977000000004,JoAn's HoMe,1.379624,103.770858,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Teaching Chinese,1.378741,103.768721,College Administrative Building
BUKIT PANJANG,1.3787700000000314,103.76977000000004,SJC **** X,1.378657,103.769823,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Night Break,1.37888403,103.77026884,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Break,1.37888403,103.77026884,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,King's Food Truck,1.3792134888662515,103.76891750259416,Food Truck
BUKIT PANJANG,1.3787700000000314,103.76977000000004,HPB Housekeeping Office,1.379203,103.770593,Building
BUKIT PANJANG,1.3787700000000314,103.76977000000004,ZHPS Gate 2,1.3794048091101856,103.76910422558858,College Administrative Building
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Lee Sek Hoe's House Dowbstair!,1.378545,103.770291,Hookah Bar
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Study Area @ GRSS,1.3792247844083358,103.77068855234224,High School
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Cooliris Singapore,1.3777286738738193,103.7700321861359,Tech Startup
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Yuanliang's Room,1.378813,103.769898,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Suzue-PSA Cold Storage,1.378416,103.770789,Office
BUKIT PANJANG,1.3787700000000314,103.76977000000004,In-Between,1.37863590878767,103.76974927065605,Dessert Shop
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Bo Tien Elderly Activity Centre,1.3781647105449002,103.7697945370928,Government Building
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Nana's Room,1.378678,103.770795,
BUKIT PANJANG,1.3787700000000314,103.76977000000004,Toilet @ Northpoint Level1,1.379032,103.76929,
BUKIT TIMAH,1.34041000000002,103.77221000000007,K Star Karaoke Ktv,1.340564,103.771775,Karaoke Bar
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bukit Timah Community Club,1.3406296477349204,103.77206097358606,Community Center
BUKIT TIMAH,1.34041000000002,103.77221000000007,AJIYA Okonomiyaki Restaurant,1.3405042084176997,103.77229811460475,Japanese Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Flagwhite,1.340791,103.772371,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Toh Yi Garden,1.3384936555025502,103.77325057983398,Neighborhood
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bukit Timah,1.3372330512614936,103.78073814526546,Neighborhood
BUKIT TIMAH,1.34041000000002,103.77221000000007,7th Mile Coffeeshop 七英里咖啡店,1.3403165286399714,103.77259074033125,Food Court
BUKIT TIMAH,1.34041000000002,103.77221000000007,Singapore Post (Bukit Timah Post Office),1.340858673022187,103.77184033878443,Post Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Cake Avenue,1.3412491352611422,103.77254048127803,Bakery
BUKIT TIMAH,1.34041000000002,103.77221000000007,miCasa kitchen & bar,1.3404550711037482,103.77239260765612,Bistro
BUKIT TIMAH,1.34041000000002,103.77221000000007,House Of Traditional Javanese Massage - Jurong Kechil Branch,1.3404699342103725,103.77250526383547,Massage Studio
BUKIT TIMAH,1.34041000000002,103.77221000000007,Carpenter and Cook,1.3410187662568096,103.77352906692391,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Shell Bukit Batok Nature Reserve,1.347524834399112,103.76483204876511,Gas Station
BUKIT TIMAH,1.34041000000002,103.77221000000007,Car Park (No. CLTY2),1.3393655574794912,103.77427598977437,Parking
BUKIT TIMAH,1.34041000000002,103.77221000000007,Udders,1.3410476958510094,103.77405897190006,Ice Cream Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,Woorinara Korean Restaurant,1.3410740978780498,103.77371466833864,Korean Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,ESSO Jurong Kechil,1.340017260842838,103.77474071141856,Gas Station
BUKIT TIMAH,1.34041000000002,103.77221000000007,Reading@BT,1.3405451767380763,103.77217670483415,Library
BUKIT TIMAH,1.34041000000002,103.77221000000007,The Signature Patisserie,1.3408820349657646,103.77335931684817,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Krave,1.340773,103.772369,Halal Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Kim's Family Restaurant,1.3410567908923121,103.77423043672214,Korean Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Hong Tyre & Battery Company,1.3403141176211217,103.77275386346514,Automotive Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,Traditional Javanese Massage Hut,1.3410267126507045,103.7717502880709,Spa
BUKIT TIMAH,1.34041000000002,103.77221000000007,Aunty Yong Econ Bee Hoon - Nasi Lemak,1.3399662,103.77367,Asian Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Blk 14 Toh Yi Drive,1.3391528864195723,103.77275690226955,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,high oaks condominium,1.340023,103.771504,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,Ocean Seafood,1.340145,103.773644,Seafood Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bus Stop 42161 (Blk 18),1.3403258432994754,103.77264855016769,Bus Line
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bus Stop 42169 (Opp Blk 19),1.3402018819503652,103.77373395979153,Bus Line
BUKIT TIMAH,1.34041000000002,103.77221000000007,Makan Simple,1.340788,103.772391,Indonesian Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bukit Timah Fire Post,1.3406388362846504,103.77157688140869,Fire Station
BUKIT TIMAH,1.34041000000002,103.77221000000007,裕成潮州粥,1.340166,103.773416,Chinese Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Energym,1.3406654463367729,103.77188246805407,Gym / Fitness Center
BUKIT TIMAH,1.34041000000002,103.77221000000007,7th Mile Coffeeshop Seafood 海鲜,1.340171353601012,103.77268030389405,Seafood Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Revelry,1.340968974402049,103.77331172101424,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Love Wheels Cafe,1.340936,103.773309,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Car Park (No. CLTY3T),1.3401874784742733,103.77257099343788,Parking
BUKIT TIMAH,1.34041000000002,103.77221000000007,Fancy Delight,1.3409373496379215,103.77443442770348,Bakery
BUKIT TIMAH,1.34041000000002,103.77221000000007,S A Budo Centre,1.341415,103.772453,Martial Arts Dojo
BUKIT TIMAH,1.34041000000002,103.77221000000007,Toh Yi Medical Clinic,1.3402276766921017,103.7737214584922,Doctor's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Guardian,1.3402083307154722,103.77333668302781,Pharmacy
BUKIT TIMAH,1.34041000000002,103.77221000000007,Blk 19 Toh Yi Drive,1.3402005495392861,103.77390252967989,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,Gentle Dental Group,1.3407888661059029,103.77219368005262,Dentist's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Terrene at Bukit Timah,1.341288445442212,103.7709800382662,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,The Udder Pancake,1.3410753952394108,103.77406298922907,Breakfast Spot
BUKIT TIMAH,1.34041000000002,103.77221000000007,唐記燒臘 Roasted Delight,1.3401613179592973,103.77416362688048,Chinese Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Vet Practice Pte Ltd,1.3408516479809998,103.7723068482307,Veterinarian
BUKIT TIMAH,1.34041000000002,103.77221000000007,7-Eleven,1.3401601153817753,103.77371918893192,Convenience Store
BUKIT TIMAH,1.34041000000002,103.77221000000007,Cafe Starz,1.340291,103.773903,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Pin Wei Seafood 品味,1.3400854731910523,103.77416479440319,Seafood Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,G1 Hair Studio,1.3401741881945963,103.77343784940628,Salon / Barbershop
BUKIT TIMAH,1.34041000000002,103.77221000000007,I Love Yong Tau Foo,1.340025,103.773172,Coffee Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,Da Capo Music Academy,1.340464,103.77414,Music School
BUKIT TIMAH,1.34041000000002,103.77221000000007,Colossus Cyber Club,1.340262396932509,103.7730158537124,Gaming Cafe
BUKIT TIMAH,1.34041000000002,103.77221000000007,HighOak,1.340137211887654,103.77101311092149,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,Blk 12 Toh Yi Drive,1.3378923243481446,103.77227096202516,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,Vanitylash,1.340242,103.773512,Health & Beauty Service
BUKIT TIMAH,1.34041000000002,103.77221000000007,Accent Musical Equipment,1.340194,103.774142,Music Store
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bee Low See Buddhist Temple,1.3393034614684576,103.7735241651535,Temple
BUKIT TIMAH,1.34041000000002,103.77221000000007,D*fuse Bistro,1.3413145612013897,103.77246157660792,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Eightthirtythree,1.340989,103.773337,Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Vet Practice Pte Ltd,1.3409965275907911,103.77303678526748,Pet Service
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bukit Timah Nam Sang Clinic,1.3402702300749687,103.77333590257088,Doctor's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Brazil Tailor,1.341526,103.773425,Tailor Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,The Club House,1.3402809336548598,103.77334250317858,Pub
BUKIT TIMAH,1.34041000000002,103.77221000000007,Sun Heng Production,1.4083666,103.759605,Storage Facility
BUKIT TIMAH,1.34041000000002,103.77221000000007,The Workroom,1.3410444,103.773,Art Studio
BUKIT TIMAH,1.34041000000002,103.77221000000007,Ofur Paw Cafe,1.340745,103.773134,Pet Café
BUKIT TIMAH,1.34041000000002,103.77221000000007,Yu Spa,1.3408908949032061,103.77347856760025,Spa
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bagel Idea,1.341193375584685,103.7711016120288,Bagel Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,Blk 16 Toh Yi Drive,1.3392327389354748,103.7726268556526,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,SBS Transit: Bus 174e,1.3408962578522488,103.77157688140869,Bus Line
BUKIT TIMAH,1.34041000000002,103.77221000000007,The Doggy Salon,1.340224,103.774193,
BUKIT TIMAH,1.34041000000002,103.77221000000007,Kah Heng Seafood Restaurant,1.340895,103.774371,Seafood Restaurant
BUKIT TIMAH,1.34041000000002,103.77221000000007,Tang Family Clinic,1.3402941794417094,103.77310811597282,Doctor's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Kilat Court,1.3410446763072226,103.77419648074317,Building
BUKIT TIMAH,1.34041000000002,103.77221000000007,Maplestory,1.339618,103.770341,
BUKIT TIMAH,1.34041000000002,103.77221000000007,Bread Createur,1.338609,103.771566,Bakery
BUKIT TIMAH,1.34041000000002,103.77221000000007,Le Zen Spa,1.341235,103.772656,Spa
BUKIT TIMAH,1.34041000000002,103.77221000000007,Roof-top Garden,1.3403056121792052,103.77225026412977,Roof Deck
BUKIT TIMAH,1.34041000000002,103.77221000000007,Gintell Rest & Go Station,1.338493,103.773425,Massage Studio
BUKIT TIMAH,1.34041000000002,103.77221000000007,Rodalink,1.3408963908729163,103.77186121766721,Bike Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,Onlyou Korean Language School,1.3404558,103.774284,Language School
BUKIT TIMAH,1.34041000000002,103.77221000000007,Cyclelogy,1.3403209447860718,103.77376556396484,Bike Shop
BUKIT TIMAH,1.34041000000002,103.77221000000007,D' Hair Vision,1.339965999433344,103.77255798467228,
BUKIT TIMAH,1.34041000000002,103.77221000000007,Daintree Residence Showflat Hotline: (+65) 61007652,1.340182,103.770635,Residential Building (Apartment / Condo)
BUKIT TIMAH,1.34041000000002,103.77221000000007,Pure NZ Dental,1.3403841,103.77404,Dentist's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,45 Lorong Pisang Emas,1.342497,103.771826,
BUKIT TIMAH,1.34041000000002,103.77221000000007,Singapore Kennel Club,1.3414003750103805,103.77376556396484,Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Highest Paints Pte Ltd,1.340528,103.773193,Home Service
BUKIT TIMAH,1.34041000000002,103.77221000000007,Q&M Dental Surgery,1.340229,103.773415,Dentist's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,Prestige Grooming Academy/shop,1.3420390208969704,103.77273688817594,Pet Store
BUKIT TIMAH,1.34041000000002,103.77221000000007,Swensen Swennie,1.3412150292121103,103.77361960605626,Pet Store
BUKIT TIMAH,1.34041000000002,103.77221000000007,The Meadowlodge,1.3416256188134068,103.77330422401428,
BUKIT TIMAH,1.34041000000002,103.77221000000007,Cheong Medical Clinic,1.3403084415320023,103.77360828912369,Doctor's Office
BUKIT TIMAH,1.34041000000002,103.77221000000007,BTFP,1.341457,103.771798,
BUKIT TIMAH,1.34041000000002,103.77221000000007,POSB ATM @ Toh Yi,1.3399658788408009,103.77348380292831,ATM
BUKIT TIMAH,1.34041000000002,103.77221000000007,Lim De Li Minimart,1.3399952822472556,103.77299308776855,Convenience Store
BUKIT TIMAH,1.34041000000002,103.77221000000007,Lim Soon Hoe Hup Kee,1.341316,103.772471,Hardware Store
BUKIT TIMAH,1.34041000000002,103.77221000000007,"Paws "" N "" Furs",1.341081,103.772545,Pet Store
ANG MO KIO,1.3716100000000324,103.84546000000006,Anytime Fitness,1.371812423669447,103.84578072715924,Gym / Fitness Center
ANG MO KIO,1.3716100000000324,103.84546000000006,Mr Teh Tarik,1.3721677783775261,103.84560223678665,Halal Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Traditional Haig Road Putu Piring,1.372114,103.845233,Coffee Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Bus Stop 54039 (Bef Al-Muttaqin Mosque),1.3708777489509236,103.84560787881568,Bus Stop
ANG MO KIO,1.3716100000000324,103.84546000000006,Pizza Hut,1.370881403101114,103.84565584143833,Pizza Place
ANG MO KIO,1.3716100000000324,103.84546000000006,McDonald's / McCafé,1.3724615165738063,103.84497980176036,Fast Food Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Ang Mo Kio,1.368404165464571,103.85099301712809,Neighborhood
ANG MO KIO,1.3716100000000324,103.84546000000006,DF Academy,1.372152,103.846083,Dance Studio
ANG MO KIO,1.3716100000000324,103.84546000000006,Youth Guidance Outreach Services,1.371700676768399,103.84525783045144,Building
ANG MO KIO,1.3716100000000324,103.84546000000006,Goldheart,1.3691831932725411,103.8487062735392,Jewelry Store
ANG MO KIO,1.3716100000000324,103.84546000000006,KFC,1.3708007093128862,103.84566449301208,Fast Food Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Ang Mo Kio Bus Interchange,1.3692837453597952,103.84890283002889,Bus Station
ANG MO KIO,1.3716100000000324,103.84546000000006,Kiat Lim Vegetarian Food 吉林素食,1.3704244758704323,103.83720517158508,Vegetarian / Vegan Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Broadway Plaza,1.3719099941767214,103.84593844413757,Shopping Mall
ANG MO KIO,1.3716100000000324,103.84546000000006,HIVES @ Broadway Plaza,1.3718570900587344,103.84554245905338,Pub
ANG MO KIO,1.3716100000000324,103.84546000000006,NHG 1-HEALTH (Day Surgery & Specialist Clinic),1.3718070704122975,103.84596551561518,
ANG MO KIO,1.3716100000000324,103.84546000000006,百乐匯砂煲饭,1.3721079576080824,103.84564847220592,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Prima Deli Cake,1.371441,103.84618078,Bakery
ANG MO KIO,1.3716100000000324,103.84546000000006,KL Food,1.3719820976257324,103.845279,
ANG MO KIO,1.3716100000000324,103.84546000000006,YgosAmk,1.3716312213010755,103.84534841394662,Building
ANG MO KIO,1.3716100000000324,103.84546000000006,Major99,1.371649,103.846001,Karaoke Bar
ANG MO KIO,1.3716100000000324,103.84546000000006,A1 起骨鸡饭 Chicken Rice,1.372115649116939,103.84622028317669,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,椰庭 Yeh Ting Hainan Cuisine,1.371631,103.846103,Hainan Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Jia Jia Yong Tau Foo @ Ang Mo Kio Market & Food Centre,1.3721377099730145,103.84666668477166,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,WFS Wellness Fitness Singapore,1.371363,103.845989,Molecular Gastronomy Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Master Fried Rice,1.3719495611302253,103.84634878544603,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Yunus N Family,1.3716603267595933,103.8463755962762,Malay Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,HDB Branch Office @ AMK,1.3709849086374024,103.84588570682547,Government Building
ANG MO KIO,1.3716100000000324,103.84546000000006,Hong Chong Wanton Mee 鴻昌雲吞麺,1.372014,103.846343,Noodle House
ANG MO KIO,1.3716100000000324,103.84546000000006,Zhou Ji Wanton Noodle 周记云吞面 (Zhou Ji Wanton Noodle),1.3719229225748477,103.84635615940486,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Vincent Western Food,1.3717989845328524,103.84668452751738,Diner
ANG MO KIO,1.3716100000000324,103.84546000000006,Zheng Zong Sheng Yu Pian Tang @ Ang Mo Kio Hawker Centre,1.3719055289402604,103.84641327895224,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Blk 728 Ang Mo Kio,1.372147,103.844723,Residential Building (Apartment / Condo)
ANG MO KIO,1.3716100000000324,103.84546000000006,Blk 716,1.371308,103.845845,Residential Building (Apartment / Condo)
ANG MO KIO,1.3716100000000324,103.84546000000006,Soyfresh,1.371959990189665,103.8462825597644,Dessert Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Yoguru,1.3717151762627349,103.84616772123165,Frozen Yogurt Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Shenton Family Medical Clinic,1.372088905912247,103.84526349191812,Medical Center
ANG MO KIO,1.3716100000000324,103.84546000000006,Ummu Salmah Muslim Food,1.3719234013774382,103.84649097919464,Indian Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Sata Commhealth,1.3713018185560242,103.84591772992074,Medical Lab
ANG MO KIO,1.3716100000000324,103.84546000000006,Family Clinic @ Broadway Plaza,1.3718953132629395,103.84538269042969,Doctor's Office
ANG MO KIO,1.3716100000000324,103.84546000000006,The Lufts Northside Barber,1.3715333,103.8459,Salon / Barbershop
ANG MO KIO,1.3716100000000324,103.84546000000006,Xi Xiang Feng Yong Tau Foo 喜相逢酿豆腐,1.3719750629461769,103.8464082321786,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Seng Bee Congee,1.3720648103451694,103.84636748243003,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Allure Beauty Salon,1.3718286,103.8472,Health & Beauty Service
ANG MO KIO,1.3716100000000324,103.84546000000006,SKP,1.3711618722568308,103.8461235165596,Gift Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Pontian Wanton Noodles,1.37179026038928,103.8463335133574,Noodle House
ANG MO KIO,1.3716100000000324,103.84546000000006,Busstop outside KFC,1.370848,103.845563,Bus Line
ANG MO KIO,1.3716100000000324,103.84546000000006,Al-mahayas Bryani Prata Hut,1.37183,103.846561,Indian Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Al Barakah,1.370996,103.846126,Supplement Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Bio Resonance Therapy Centre,1.371849,103.845541,
ANG MO KIO,1.3716100000000324,103.84546000000006,Jazz @ AMK,1.3715705949725605,103.8463108673137,Clothing Store
ANG MO KIO,1.3716100000000324,103.84546000000006,Diva Nail Lab,1.371577,103.846265,Nail Salon
ANG MO KIO,1.3716100000000324,103.84546000000006,Shenton Family Medical Clinic (Ang Mo Kio),1.3723543930263291,103.84527136877533,Medical Center
ANG MO KIO,1.3716100000000324,103.84546000000006,Centre Satay Bee Hoon,1.3721558596922732,103.84624292920527,Noodle House
ANG MO KIO,1.3716100000000324,103.84546000000006,May Ker Drinks,1.371984,103.846387,Food Court
ANG MO KIO,1.3716100000000324,103.84546000000006,Lava Rock Grill House,1.3718962157527537,103.84622594468348,Steakhouse
ANG MO KIO,1.3716100000000324,103.84546000000006,合合香菇肉脞面,1.372412830076313,103.84614102210635,Coffee Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,SGCPR: McDonald's Ang Mo Kio Park,1.372218627189519,103.8450030646951,Parking
ANG MO KIO,1.3716100000000324,103.84546000000006,AMK Chiropractic clinic,1.372273,103.846186,Doctor's Office
ANG MO KIO,1.3716100000000324,103.84546000000006,Soul Scissors @ Ang Mo Kio Ave 6,1.371703,103.846061,Salon / Barbershop
ANG MO KIO,1.3716100000000324,103.84546000000006,Ang Mo Kio Branch Office,1.371306,103.846344,
ANG MO KIO,1.3716100000000324,103.84546000000006,Blk 124 Ang Mo Kio St 12,1.371125174147371,103.845037033435,Residential Building (Apartment / Condo)
ANG MO KIO,1.3716100000000324,103.84546000000006,4D & Toto@Blk 726 Ang Mo Kio Ave 6,1.372228821192935,103.84533709100641,General Entertainment
ANG MO KIO,1.3716100000000324,103.84546000000006,Lavarock Grill House,1.37180379747696,103.84616366812173,Steakhouse
ANG MO KIO,1.3716100000000324,103.84546000000006,Peace Family TCM Clinic,1.371512,103.845833,Acupuncturist
ANG MO KIO,1.3716100000000324,103.84546000000006,Hup Lee Economical Bee Hoon,1.3717948395472892,103.8463335133574,Chinese Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Liang Liang Sugar Cane Juice,1.364746833249535,103.84896614166246,Juice Bar
ANG MO KIO,1.3716100000000324,103.84546000000006,Amk Hawker Yong Tau Hu,1.371974,103.846428,Asian Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Carpark Behind Blk 713 Ang Mo Kio Ave 6,1.371238,103.846124,
ANG MO KIO,1.3716100000000324,103.84546000000006,ST Mobile,1.37166556,103.84657323,
ANG MO KIO,1.3716100000000324,103.84546000000006,Blk 125 Ang Mo Kio Avenue 6,1.3716919821001679,103.8446102374431,Residential Building (Apartment / Condo)
ANG MO KIO,1.3716100000000324,103.84546000000006,Amk 721 Lamp Pole,1.37184,103.84652,Lighthouse
ANG MO KIO,1.3716100000000324,103.84546000000006,Celestial Nails,1.371708,103.845977,
ANG MO KIO,1.3716100000000324,103.84546000000006,Flea Market @Tomato Street,1.3721207599688408,103.84542201308095,Flea Market
ANG MO KIO,1.3716100000000324,103.84546000000006,Ritzbo Premium Outlet,1.3716066269809832,103.84617499113084,Department Store
ANG MO KIO,1.3716100000000324,103.84546000000006,Joo Chiat Kim Choo Dumplings @ Amk Central Hawker Centre,1.371969,103.846317,Breakfast Spot
ANG MO KIO,1.3716100000000324,103.84546000000006,吉林素食,1.372121394625637,103.84551825816293,Vegetarian / Vegan Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,비스트 (BEAST) dormy♥,1.371054651856471,103.84528047631957,Residential Building (Apartment / Condo)
ANG MO KIO,1.3716100000000324,103.84546000000006,K Box Room 10,1.371951,103.846154,Karaoke Bar
ANG MO KIO,1.3716100000000324,103.84546000000006,百老匯廣場卡拉ok,1.371853,103.84617,Karaoke Bar
ANG MO KIO,1.3716100000000324,103.84546000000006,X-ray Counter,1.371192,103.845786,Military Base
ANG MO KIO,1.3716100000000324,103.84546000000006,Blk 713 Ang Mo Kio Avenue 6,1.3714569849073905,103.84648071273341,Miscellaneous Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Morris Allen Study Centre,1.3709980339494123,103.84556354998982,Student Center
ANG MO KIO,1.3716100000000324,103.84546000000006,Waitin for DD off work,1.371762,103.845882,Karaoke Bar
ANG MO KIO,1.3716100000000324,103.84546000000006,潮州魚丸面,1.371857,103.84616,Asian Restaurant
ANG MO KIO,1.3716100000000324,103.84546000000006,Hawker - Kedai Hady Mirza's Dad,1.371737,103.846256,Soup Place
ANG MO KIO,1.3716100000000324,103.84546000000006,成美 Desserts,1.371858,103.846396,Dessert Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Relax De Beauty House,1.3711878966307591,103.84479925243411,Cosmetics Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,The Nailsy,1.3713372601319433,103.84599948459577,Nail Salon
ANG MO KIO,1.3716100000000324,103.84546000000006,Recovery Room @ NHG 1-HEALTH @ AMK,1.371451,103.845831,Medical Center
ANG MO KIO,1.3716100000000324,103.84546000000006,Jamiyah Childcare Centre,1.370959,103.84529266742577,Building
ANG MO KIO,1.3716100000000324,103.84546000000006,Xu Yang Stewed Soup,1.372219,103.845539,Soup Place
ANG MO KIO,1.3716100000000324,103.84546000000006,百老匯廣場 kbox,1.371662,103.846024,General Entertainment
ANG MO KIO,1.3716100000000324,103.84546000000006,Park Mac Playground,1.3707786039733407,103.84490841237266,Playground
ANG MO KIO,1.3716100000000324,103.84546000000006,Verve Music School,1.371680580153597,103.84640722858154,Music School
ANG MO KIO,1.3716100000000324,103.84546000000006,Carpark Behind McDonald's,1.3718981158587586,103.84512761678295,Parking
ANG MO KIO,1.3716100000000324,103.84546000000006,House of desserts @AMK,1.371764,103.846528,Dessert Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,E-link Sport,1.3717022839500894,103.84577302488559,Sporting Goods Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Blk 716 Ang Mo Kio Ave 6,1.371672,103.846122,Cosmetics Shop
ANG MO KIO,1.3716100000000324,103.84546000000006,Nhg 1-health @amk Broadway Plaza,1.3721379771940363,103.84621462167013,Doctor's Office
BEDOK,1.3242600000000382,103.95296000000008,Bedok Methodist Church,1.3237104393074666,103.95408835010677,Church
BEDOK,1.3242600000000382,103.95296000000008,Bedok Camp IPPT,1.3247284097783927,103.95419393256036,Track
BEDOK,1.3242600000000382,103.95296000000008,Mr Hott Tarik,1.324775,103.95433,Café
BEDOK,1.3242600000000382,103.95296000000008,BMC,1.3238359786456144,103.95418999293729,
BEDOK,1.3242600000000382,103.95296000000008,Bus Stop 85039 (Opp Excelsior Gdns),1.3244911432266235,103.95298767089844,Bus Station
BEDOK,1.3242600000000382,103.95296000000008,Chee Hoon Kog Moral Promotion Society,1.323954421692122,103.95427892220926,Spiritual Center
BEDOK,1.3242600000000382,103.95296000000008,Fang's,1.3242,103.953,
BEDOK,1.3242600000000382,103.95296000000008,Bus Stop 85031 (Excelsior Gdns),1.325004,103.952406,
BEDOK,1.3242600000000382,103.95296000000008,4N3 Class Room,1.3242,103.953,College Classroom
BEDOK,1.3242600000000382,103.95296000000008,Bedok Gardens,1.3227852197286505,103.95255424354539,Garden
BEDOK,1.3242600000000382,103.95296000000008,Jalan Kathi Roadside,1.323887,103.95318,Other Nightlife
BEDOK,1.3242600000000382,103.95296000000008,Limau Grove,1.3237218724117878,103.95148180576511,Residential Building (Apartment / Condo)
